"tweet_id","in_reply_to_status_id","in_reply_to_user_id","timestamp","source","text","retweeted_status_id","retweeted_status_user_id","retweeted_status_timestamp","expanded_urls"
"886133407960317952","","","2017-07-15 08:00:42 +0000","<a href=""http://example.com"" rel=""nofollow"">Raspberry Pi Status Tweeter</a>","01:00:32: Good morning! I just came back up from reboot!","","","",""
"885771016093478913","","","2017-07-14 08:00:41 +0000","<a href=""http://example.com"" rel=""nofollow"">Raspberry Pi Status Tweeter</a>","01:00:31: Good morning! I just came back up from reboot!","","","",""
"885408629259591681","","","2017-07-13 08:00:41 +0000","<a href=""http://example.com"" rel=""nofollow"">Raspberry Pi Status Tweeter</a>","01:00:32: Good morning! I just came back up from reboot!","","","",""
"885046248771858433","","","2017-07-12 08:00:43 +0000","<a href=""http://example.com"" rel=""nofollow"">Raspberry Pi Status Tweeter</a>","01:00:33: Good morning! I just came back up from reboot!","","","",""
"884683856921509888","","","2017-07-11 08:00:42 +0000","<a href=""http://example.com"" rel=""nofollow"">Raspberry Pi Status Tweeter</a>","01:00:32: Good morning! I just came back up from reboot!","","","",""
"884321468028379136","","","2017-07-10 08:00:42 +0000","<a href=""http://example.com"" rel=""nofollow"">Raspberry Pi Status Tweeter</a>","01:00:32: Good morning! I just came back up from reboot!","","","",""
"883959082356416513","","","2017-07-09 08:00:43 +0000","<a href=""http://example.com"" rel=""nofollow"">Raspberry Pi Status Tweeter</a>","01:00:33: Good morning! I just came back up from reboot!","","","",""
"883596695900004353","","","2017-07-08 08:00:43 +0000","<a href=""http://example.com"" rel=""nofollow"">Raspberry Pi Status Tweeter</a>","01:00:32: Good morning! I just came back up from reboot!","","","",""
"883234345678286848","","","2017-07-07 08:00:52 +0000","<a href=""http://example.com"" rel=""nofollow"">Raspberry Pi Status Tweeter</a>","01:00:36: Good morning! I just came back up from reboot!","","","",""
"882871919619350528","","","2017-07-06 08:00:43 +0000","<a href=""http://example.com"" rel=""nofollow"">Raspberry Pi Status Tweeter</a>","01:00:32: Good morning! I just came back up from reboot!","","","",""
"882509527655997441","","","2017-07-05 08:00:42 +0000","<a href=""http://example.com"" rel=""nofollow"">Raspberry Pi Status Tweeter</a>","01:00:32: Good morning! I just came back up from reboot!","","","",""
"882147141573001217","","","2017-07-04 08:00:42 +0000","<a href=""http://example.com"" rel=""nofollow"">Raspberry Pi Status Tweeter</a>","01:00:32: Good morning! I just came back up from reboot!","","","",""
"881784751543140352","","","2017-07-03 08:00:42 +0000","<a href=""http://example.com"" rel=""nofollow"">Raspberry Pi Status Tweeter</a>","01:00:32: Good morning! I just came back up from reboot!","","","",""
"881422364277329920","","","2017-07-02 08:00:42 +0000","<a href=""http://example.com"" rel=""nofollow"">Raspberry Pi Status Tweeter</a>","01:00:32: Good morning! I just came back up from reboot!","","","",""
"881059982187180032","","","2017-07-01 08:00:43 +0000","<a href=""http://example.com"" rel=""nofollow"">Raspberry Pi Status Tweeter</a>","01:00:33: Good morning! I just came back up from reboot!","","","",""
"880697592316932096","","","2017-06-30 08:00:43 +0000","<a href=""http://example.com"" rel=""nofollow"">Raspberry Pi Status Tweeter</a>","01:00:33: Good morning! I just came back up from reboot!","","","",""
"880335205562597376","","","2017-06-29 08:00:43 +0000","<a href=""http://example.com"" rel=""nofollow"">Raspberry Pi Status Tweeter</a>","01:00:32: Good morning! I just came back up from reboot!","","","",""
"879972810004643840","","","2017-06-28 08:00:41 +0000","<a href=""http://example.com"" rel=""nofollow"">Raspberry Pi Status Tweeter</a>","01:00:31: Good morning! I just came back up from reboot!","","","",""
"879610423435067392","","","2017-06-27 08:00:41 +0000","<a href=""http://example.com"" rel=""nofollow"">Raspberry Pi Status Tweeter</a>","01:00:32: Good morning! I just came back up from reboot!","","","",""
"879248036848738304","","","2017-06-26 08:00:42 +0000","<a href=""http://example.com"" rel=""nofollow"">Raspberry Pi Status Tweeter</a>","01:00:32: Good morning! I just came back up from reboot!","","","",""
"878885653865349120","","","2017-06-25 08:00:43 +0000","<a href=""http://example.com"" rel=""nofollow"">Raspberry Pi Status Tweeter</a>","01:00:33: Good morning! I just came back up from reboot!","","","",""
"878523259385401344","","","2017-06-24 08:00:41 +0000","<a href=""http://example.com"" rel=""nofollow"">Raspberry Pi Status Tweeter</a>","01:00:31: Good morning! I just came back up from reboot!","","","",""
"878160884052262912","","","2017-06-23 08:00:44 +0000","<a href=""http://example.com"" rel=""nofollow"">Raspberry Pi Status Tweeter</a>","01:00:34: Good morning! I just came back up from reboot!","","","",""
"877798485646495744","","","2017-06-22 08:00:42 +0000","<a href=""http://example.com"" rel=""nofollow"">Raspberry Pi Status Tweeter</a>","01:00:31: Good morning! I just came back up from reboot!","","","",""
"877436147701391360","","","2017-06-21 08:00:54 +0000","<a href=""http://example.com"" rel=""nofollow"">Raspberry Pi Status Tweeter</a>","01:00:36: Good morning! I just came back up from reboot!","","","",""
"877073712268230656","","","2017-06-20 08:00:42 +0000","<a href=""http://example.com"" rel=""nofollow"">Raspberry Pi Status Tweeter</a>","01:00:33: Good morning! I just came back up from reboot!","","","",""
"876711333701353472","","","2017-06-19 08:00:45 +0000","<a href=""http://example.com"" rel=""nofollow"">Raspberry Pi Status Tweeter</a>","01:00:34: Good morning! I just came back up from reboot!","","","",""
"876348907449589760","","","2017-06-18 08:00:35 +0000","<a href=""http://example.com"" rel=""nofollow"">Raspberry Pi Status Tweeter</a>","01:00:25: Good morning! I just came back up from reboot!","","","",""
"875986545206976512","","","2017-06-17 08:00:42 +0000","<a href=""http://example.com"" rel=""nofollow"">Raspberry Pi Status Tweeter</a>","01:00:31: Good morning! I just came back up from reboot!","","","",""
"875624159002284033","","","2017-06-16 08:00:42 +0000","<a href=""http://example.com"" rel=""nofollow"">Raspberry Pi Status Tweeter</a>","01:00:32: Good morning! I just came back up from reboot!","","","",""
"875261765919035394","","","2017-06-15 08:00:41 +0000","<a href=""http://example.com"" rel=""nofollow"">Raspberry Pi Status Tweeter</a>","01:00:31: Good morning! I just came back up from reboot!","","","",""
"874899356809408512","","","2017-06-14 08:00:36 +0000","<a href=""http://example.com"" rel=""nofollow"">Raspberry Pi Status Tweeter</a>","01:00:25: Good morning! I just came back up from reboot!","","","",""
"874536992075202562","","","2017-06-13 08:00:41 +0000","<a href=""http://example.com"" rel=""nofollow"">Raspberry Pi Status Tweeter</a>","01:00:31: Good morning! I just came back up from reboot!","","","",""
"874174611964870656","","","2017-06-12 08:00:43 +0000","<a href=""http://example.com"" rel=""nofollow"">Raspberry Pi Status Tweeter</a>","01:00:33: Good morning! I just came back up from reboot!","","","",""
"873812220144107521","","","2017-06-11 08:00:42 +0000","<a href=""http://example.com"" rel=""nofollow"">Raspberry Pi Status Tweeter</a>","01:00:32: Good morning! I just came back up from reboot!","","","",""
